order_id,customer_id,order_date,product_id,quantity,discount_rate,revenue,region,source
c561afc6-7352-48e5-b638-caa6b43334b4,Customer_6573,2024-02-14,Product_178,169,0.13,314.8,Asia,synthetic_ecommerce
e8587ade-6fe1-4abc-b1f2-497e8a2aecb9,Customer_3912,2024-02-14,Product_50,188,0.03,314.68,Europe,synthetic_ecommerce
f235b940-58fe-45cd-8747-1b4810555ffb,Customer_4563,2024-02-14,Product_510,111,0.04,248.46,North America,synthetic_ecommerce
f6b298a0-7409-488f-bc2e-75a33b0aacf7,Customer_1814,2024-02-14,Product_599,176,0.12,391.09,North America,synthetic_ecommerce
08e70bae-5e10-467a-9515-fc6305dcdda2,Customer_13247,2024-02-15,Product_685,118,0.28,628.96,North America,synthetic_ecommerce
3a1634ae-a1cb-4ee1-9447-7122cc87d6bb,Customer_5373,2024-02-15,Product_865,85,0.26,719.28,North America,synthetic_ecommerce
3d90472d-4c97-43ac-8ba5-afec7fcbe59f,Customer_19567,2024-02-15,Product_410,60,0.02,275.6,Europe,synthetic_ecommerce
51161daf-33b0-4cb4-89c3-1765dee26e91,Customer_17097,2024-02-15,Product_329,80,0.29,1418.58,North America,synthetic_ecommerce
71a26526-d99a-4363-9333-b3e0af3683f2,Customer_13191,2024-02-15,Product_41,141,0.25,373.56,Asia,synthetic_ecommerce
77e053dd-fe6e-4afe-969b-f1277edbf74c,Customer_19570,2024-02-15,Product_484,213,0.07,292.52,North America,synthetic_ecommerce
7efc804d-8c66-4260-8323-9099a2db4fe5,Customer_7990,2024-02-15,Product_456,72,0.24,573.56,Europe,synthetic_ecommerce
81e22e38-39ba-463f-b067-e2fd3131dd42,Customer_12660,2024-02-15,Product_754,57,0.03,286.52,Asia,synthetic_ecommerce
8238869e-f51a-4145-be0e-5edfaa2702fa,Customer_8451,2024-02-15,Product_532,81,0.12,563.24,Europe,synthetic_ecommerce
8469ee1f-8d2c-40aa-a4ac-59b262dc0b5a,Customer_17289,2024-02-15,Product_436,131,0.12,602.22,Asia,synthetic_ecommerce
8894ce81-0c79-44d8-95fc-fded99750da9,Customer_393,2024-02-15,Product_707,146,0.11,285.27,Europe,synthetic_ecommerce
94dfce3e-a396-4edd-8be7-f0236aa283c0,Customer_19790,2024-02-15,Product_563,100,0.29,328.91,Europe,synthetic_ecommerce
9aa6add8-a7f3-48c3-a900-cc9f368ce6ee,Customer_12072,2024-02-15,Product_835,199,0.19,620.04,Europe,synthetic_ecommerce
ab33b599-3cf6-4b68-9ab9-61d1318d9787,Customer_13681,2024-02-15,Product_988,57,0.12,1176.99,Asia,synthetic_ecommerce
ba041aeb-c2fe-4346-a07d-13bf91b77bea,Customer_6309,2024-02-15,Product_638,103,0.12,120.03,North America,synthetic_ecommerce
ba8f2491-515d-44a2-89cf-e63f0cbfdd36,Customer_6269,2024-02-15,Product_523,67,0.17,172.88,Europe,synthetic_ecommerce
c5ca7354-60d7-424c-b1ea-f0f3cf563fa1,Customer_6572,2024-02-15,Product_240,97,0.16,38.74,Europe,synthetic_ecommerce
c6143b23-dbc1-41c7-81be-f91ddc04f79a,Customer_14639,2024-02-15,Product_292,154,0.27,249.27,Asia,synthetic_ecommerce
ce2b7bd8-0356-4051-92ac-3d72985550aa,Customer_11541,2024-02-15,Product_459,91,0.01,108.9,North America,synthetic_ecommerce
f6270b63-bf5c-4779-be5f-4f9c6504509b,Customer_4266,2024-02-15,Product_407,131,0.28,382.08,Asia,synthetic_ecommerce
0b238313-042f-4690-a558-f1b3d5ee0487,Customer_10306,2024-02-16,Product_97,110,0.13,70.36,Asia,synthetic_ecommerce
1937a849-2c1d-4b64-ad64-e2ecc51f3f18,Customer_17625,2024-02-16,Product_302,174,0.28,879.83,Europe,synthetic_ecommerce
3b40f45f-e094-453f-a765-09953f37ed97,Customer_5477,2024-02-16,Product_906,140,0.07,431.17,Europe,synthetic_ecommerce
5cba459a-8b46-49b9-9832-597eaaaccac7,Customer_9840,2024-02-16,Product_59,117,0.18,267.22,Asia,synthetic_ecommerce
6a84b430-a2e7-4aba-afff-66d43faa561e,Customer_18463,2024-02-16,Product_261,132,0.11,169.56,Europe,synthetic_ecommerce
954db9b1-b1c9-48cd-a17a-f59dafb1915e,Customer_7992,2024-02-16,Product_160,151,0.11,1299.62,Europe,synthetic_ecommerce
9ee37ad6-6e23-4b11-a63b-1eaee38d5d52,Customer_445,2024-02-16,Product_749,108,0.26,527.96,Asia,synthetic_ecommerce
b0c12dae-ae3b-470e-ba2c-38eaf495dbc8,Customer_18227,2024-02-16,Product_583,62,0.27,308.18,Europe,synthetic_ecommerce
bfac8468-0ca5-418f-b4f4-4f9c9017f33a,Customer_5459,2024-02-16,Product_276,94,0.11,787.12,Europe,synthetic_ecommerce
c4a86d8d-8f40-41ac-ad98-2079139cf3d3,Customer_3622,2024-02-16,Product_460,67,0.11,129.32,North America,synthetic_ecommerce
d3f6e1c8-4078-4e7d-af11-32d4b2c76808,Customer_15743,2024-02-16,Product_53,83,0.03,444.84,Europe,synthetic_ecommerce
e62f8f7e-0133-4c59-8560-c275827d0d17,Customer_13787,2024-02-16,Product_825,196,0.26,635.59,North America,synthetic_ecommerce
f96e9cbb-9df9-4f33-b660-68d2b6427261,Customer_4659,2024-02-16,Product_56,168,0.18,629.17,Europe,synthetic_ecommerce
14845134-35bd-41ab-b6a8-4957290237c6,Customer_1643,2024-02-17,Product_818,140,0.08,727.65,Europe,synthetic_ecommerce
1dd41e16-70dd-41cb-9ac3-6eb3aa17231d,Customer_19895,2024-02-17,Product_130,171,0.02,838.8,North America,synthetic_ecommerce
20f99fcb-d26a-4035-a7f9-080f75024fd6,Customer_1108,2024-02-17,Product_49,141,0.22,584.39,North America,synthetic_ecommerce
3d2d7c87-a993-4631-b156-7e3490917b47,Customer_28,2024-02-17,Product_292,206,0.08,314.15,North America,synthetic_ecommerce
5208b2a0-3099-42ce-88a9-671511a3b378,Customer_6576,2024-02-17,Product_597,64,0.0,903.12,Asia,synthetic_ecommerce
6305de10-2269-4ef2-a418-dfbea21b8a9d,Customer_8683,2024-02-17,Product_71,109,0.14,240.97,North America,synthetic_ecommerce
6ec3bc86-2f95-4121-97ff-2b8ea149c50b,Customer_19225,2024-02-17,Product_937,193,0.25,367.83,North America,synthetic_ecommerce
7acd328b-fe46-4435-9ed0-409c6ce881de,Customer_15027,2024-02-17,Product_374,209,0.1,1767.35,North America,synthetic_ecommerce
c3dc8550-ea12-4ad4-a629-5b824dd57ca8,Customer_17375,2024-02-17,Product_749,199,0.24,722.97,Europe,synthetic_ecommerce
d244685a-f60f-4b54-9ea9-2c34429ce1ee,Customer_17675,2024-02-17,Product_765,104,0.26,210.12,Asia,synthetic_ecommerce
e3b0e191-a252-4c6c-9204-e8b3a9ea1a50,Customer_11259,2024-02-17,Product_208,84,0.22,318.82,Europe,synthetic_ecommerce
f76d524c-0474-4321-8907-2d82e551a680,Customer_1328,2024-02-17,Product_81,107,0.29,235.69,Europe,synthetic_ecommerce
0c17e4f7-b840-4c30-87da-f434b97bb1c5,Customer_3440,2024-02-18,Product_542,128,0.09,176.54,North America,synthetic_ecommerce
2d9e8086-77cb-4cee-870a-94927e568641,Customer_12588,2024-02-18,Product_623,176,0.05,1080.04,Europe,synthetic_ecommerce
3182e9ec-d39f-4022-a98b-d18ebebe5d7b,Customer_8382,2024-02-18,Product_298,87,0.05,1003.81,Asia,synthetic_ecommerce
42f35f39-97e8-4d00-99b0-a1960235f7aa,Customer_9217,2024-02-18,Product_111,157,0.0,1250.13,Europe,synthetic_ecommerce
955fff2e-a00a-4cda-9466-e1714a0c20e3,Customer_405,2024-02-18,Product_903,63,0.25,1001.63,Asia,synthetic_ecommerce
a98fc583-4656-49c4-b4f5-dc5f73a1bb25,Customer_12122,2024-02-18,Product_651,136,0.2,18.67,Asia,synthetic_ecommerce
b7d4e0fb-6721-4772-aaf9-aff993b1c603,Customer_8095,2024-02-18,Product_507,161,0.2,721.22,North America,synthetic_ecommerce
e6bf736c-301b-423c-9f6d-5823d96d070c,Customer_3751,2024-02-18,Product_272,93,0.0,454.59,Asia,synthetic_ecommerce
e9cfb125-4443-468a-a67a-6dad2fc2afcf,Customer_3852,2024-02-18,Product_801,115,0.17,662.49,Europe,synthetic_ecommerce
fc021501-106e-41cb-b0d1-746b5595d48c,Customer_16517,2024-02-18,Product_109,88,0.03,307.7,Asia,synthetic_ecommerce
0a3a2ffe-1db9-4168-9cfa-e7b964987f33,Customer_7144,2024-02-19,Product_190,163,0.25,608.01,North America,synthetic_ecommerce
132cb2e7-0bcf-456e-9102-e5703c34e10f,Customer_3639,2024-02-19,Product_213,114,0.29,753.06,Europe,synthetic_ecommerce
25fd28ec-393b-4a4e-8478-95ef12ef6cdb,Customer_18057,2024-02-19,Product_956,119,0.01,1307.12,Asia,synthetic_ecommerce
3234eff2-725e-46f7-b4a8-9172a6b44739,Customer_15378,2024-02-19,Product_670,94,0.02,468.83,Europe,synthetic_ecommerce
37a34ee0-dc61-49c2-9b55-0b9d89ac8372,Customer_13349,2024-02-19,Product_903,140,0.26,329.43,Europe,synthetic_ecommerce
3d97c8b1-0c9d-41f8-9b36-1e5b766ac05d,Customer_5590,2024-02-19,Product_721,117,0.22,346.98,Europe,synthetic_ecommerce
464cd92c-a943-42ce-a3f2-b675386fe016,Customer_10437,2024-02-19,Product_826,110,0.27,889.99,Asia,synthetic_ecommerce
677d7eb4-a447-49b3-bb19-faf8e6e0d3dd,Customer_15276,2024-02-19,Product_651,168,0.0,11.67,Europe,synthetic_ecommerce
865c56e8-98a2-4faf-9155-e2baaaae66fe,Customer_11994,2024-02-19,Product_950,185,0.24,578.94,Europe,synthetic_ecommerce
998f23f5-684e-4d05-8b66-da7dd817d82d,Customer_16779,2024-02-19,Product_808,179,0.0,1776.6,Europe,synthetic_ecommerce
b6fddd9a-39ae-4797-ae15-942ae9726701,Customer_7901,2024-02-19,Product_370,117,0.27,1015.85,Europe,synthetic_ecommerce
beb6ffea-dfb9-4450-aafe-23b1e6c6b197,Customer_5624,2024-02-19,Product_323,71,0.01,422.32,Europe,synthetic_ecommerce
ccbf00d5-036c-4adc-a072-d2c3637ab40b,Customer_8971,2024-02-19,Product_596,161,0.21,284.86,Europe,synthetic_ecommerce
cf8624d5-b1a0-46bb-90a4-dc37464c9be6,Customer_17863,2024-02-19,Product_723,112,0.02,976.88,Asia,synthetic_ecommerce
e5742175-ae28-41da-a591-54beb2e07d71,Customer_6736,2024-02-19,Product_548,222,0.22,946.58,North America,synthetic_ecommerce
e5cea5bd-158b-4a22-b250-c36290fa023f,Customer_7789,2024-02-19,Product_432,141,0.03,424.63,Europe,synthetic_ecommerce
f953ec80-d6ae-400c-bb96-39d39e57686c,Customer_8694,2024-02-19,Product_831,130,0.14,798.77,Asia,synthetic_ecommerce
0788a3ed-4590-4c96-838a-2e5c2a3b5d1f,Customer_13446,2024-02-20,Product_162,170,0.27,332.77,North America,synthetic_ecommerce
07b930a0-c2fd-4c99-a906-8da7434b5ccb,Customer_14514,2024-02-20,Product_111,72,0.16,1050.11,North America,synthetic_ecommerce
177fb71f-41c7-4719-bb2b-fea41da2074e,Customer_3173,2024-02-20,Product_266,167,0.21,600.25,North America,synthetic_ecommerce
323fb84d-e488-4c2f-b782-13fed1dcfe3b,Customer_18453,2024-02-20,Product_830,91,0.13,882.81,Asia,synthetic_ecommerce
4db8bd3d-ee47-4609-88a9-d9019f90b5f8,Customer_16910,2024-02-20,Product_943,59,0.28,717.28,Asia,synthetic_ecommerce
b8629396-d263-47c3-8a77-e8167f256d56,Customer_18591,2024-02-20,Product_105,140,0.24,370.52,Asia,synthetic_ecommerce
e09fcaa0-ef6f-4399-924a-73e823b976de,Customer_17470,2024-02-20,Product_455,146,0.23,308.97,Europe,synthetic_ecommerce
f5d3e5ac-f89f-4ecc-8a4c-430980ccc0f7,Customer_16767,2024-02-20,Product_911,176,0.05,824.16,Asia,synthetic_ecommerce
345274d7-e10a-455d-aad8-71a47590ae79,Customer_10463,2024-02-21,Product_610,79,0.07,453.91,North America,synthetic_ecommerce
492d13d1-1393-4e62-8393-213e8f6343ed,Customer_1919,2024-02-21,Product_461,101,0.07,731.44,Europe,synthetic_ecommerce
5ee91d3f-812c-4206-8550-43d88a56c9ae,Customer_18511,2024-02-21,Product_260,85,0.29,248.17,North America,synthetic_ecommerce
7902f4ee-14b8-45c9-acb3-4ad1c1001284,Customer_18310,2024-02-21,Product_125,98,0.29,653.67,Europe,synthetic_ecommerce
8d90cc6c-6961-4d99-98bf-9b10699d4a19,Customer_4515,2024-02-21,Product_835,183,0.03,742.52,Europe,synthetic_ecommerce
b5d77271-86ee-49c1-ae63-00192675ed6a,Customer_4271,2024-02-21,Product_914,148,0.19,41.76,Asia,synthetic_ecommerce
f7d6091b-74dc-4466-b3ae-4257c51e062c,Customer_16796,2024-02-21,Product_381,60,0.28,213.21,Asia,synthetic_ecommerce
04d751c6-3208-4ca0-bb95-205e4afa4ba3,Customer_369,2024-02-22,Product_739,150,0.06,657.68,Asia,synthetic_ecommerce
06ed1ede-33c6-4464-b5ca-647177e7c55e,Customer_3738,2024-02-22,Product_113,131,0.14,126.56,North America,synthetic_ecommerce
07eca608-bdae-4c5f-b196-8a95259157ac,Customer_19213,2024-02-22,Product_699,227,0.21,322.45,North America,synthetic_ecommerce
1f064197-2c4e-494a-83c9-1851d6d9c4f3,Customer_15514,2024-02-22,Product_761,136,0.05,1300.28,Asia,synthetic_ecommerce
2260c91e-7ee7-4eee-be9d-ef7cbd486956,Customer_13258,2024-02-22,Product_264,78,0.09,232.46,Europe,synthetic_ecommerce
46b88517-e77e-4087-984c-98479bfbf5a1,Customer_10227,2024-02-22,Product_259,145,0.29,211.64,North America,synthetic_ecommerce
5cb5a75e-d253-4279-8555-3058fc55ff3e,Customer_11965,2024-02-22,Product_662,71,0.18,921.96,Europe,synthetic_ecommerce
6d86eca0-5c53-45b0-9bb7-3a9d94c303dc,Customer_7906,2024-02-22,Product_397,134,0.3,425.04,Europe,synthetic_ecommerce
6f708381-c7a0-4be4-b6a1-6d84e5a5a3f1,Customer_14621,2024-02-22,Product_32,204,0.26,24.16,North America,synthetic_ecommerce
727f56f5-9f41-466a-bdc4-37db215df5b8,Customer_8135,2024-02-22,Product_90,156,0.08,120.83,Asia,synthetic_ecommerce
7dfac972-b904-41dd-9842-87040536f257,Customer_19141,2024-02-22,Product_367,67,0.06,1279.91,Europe,synthetic_ecommerce
89429ee2-a319-49a6-896f-4e88108144cb,Customer_7112,2024-02-22,Product_278,79,0.11,188.7,Europe,synthetic_ecommerce
8b7b6843-895a-488c-ab1c-7abac7da067f,Customer_10150,2024-02-22,Product_223,206,0.16,72.9,North America,synthetic_ecommerce
a2eb409a-f305-482d-b862-988a5a4f8c74,Customer_3106,2024-02-22,Product_676,112,0.24,87.12,Europe,synthetic_ecommerce
a57d28fc-08e9-4997-a86c-de3d646e0ccc,Customer_14965,2024-02-22,Product_959,87,0.07,726.2,North America,synthetic_ecommerce
bba1705c-aca6-4595-8b31-53729e1e0737,Customer_18307,2024-02-22,Product_205,162,0.05,1101.13,North America,synthetic_ecommerce
db1210ed-c0cd-4139-b459-510f2cbba696,Customer_1480,2024-02-22,Product_853,69,0.21,129.28,Asia,synthetic_ecommerce
f23eeac6-a583-4708-93b1-bbd5cc1da018,Customer_11946,2024-02-22,Product_78,138,0.22,1370.58,North America,synthetic_ecommerce
15ac70d6-89fc-49d7-9932-ba2593bab535,Customer_9750,2024-02-23,Product_526,150,0.23,284.7,North America,synthetic_ecommerce
316d5bf3-f123-403e-954b-f3f01f3450c7,Customer_9470,2024-02-23,Product_382,98,0.23,93.8,Europe,synthetic_ecommerce
48096183-f16f-47a4-a83e-32a3b5398ec5,Customer_1489,2024-02-23,Product_198,160,0.11,1668.22,Europe,synthetic_ecommerce
4ddaf75f-5b1a-4181-9169-6c5cf9ce3a1a,Customer_17833,2024-02-23,Product_629,92,0.11,270.63,Asia,synthetic_ecommerce
57947801-cc3e-40c5-ba32-21bd0cdd135b,Customer_12971,2024-02-23,Product_284,65,0.11,729.02,Asia,synthetic_ecommerce
5dc41441-126c-436b-841d-491bc358ef35,Customer_19588,2024-02-23,Product_61,54,0.11,861.31,Asia,synthetic_ecommerce
73e4d242-7236-4375-b024-7a9602245f42,Customer_12294,2024-02-23,Product_277,62,0.21,802.79,Europe,synthetic_ecommerce
bf7f9c4f-a9d3-470b-ba2e-17d2a7a67e86,Customer_4589,2024-02-23,Product_256,65,0.11,822.79,Asia,synthetic_ecommerce
c4199d76-77df-4e20-8f81-1ef356ac7bf7,Customer_17943,2024-02-23,Product_183,58,0.0,324.32,Asia,synthetic_ecommerce
cb25f0a6-4dee-41fd-92b4-ec1064fd394d,Customer_12135,2024-02-23,Product_267,156,0.17,506.74,North America,synthetic_ecommerce
d5245ed7-b851-4405-98ba-4a7bd080ca2b,Customer_3358,2024-02-23,Product_848,79,0.18,356.77,Asia,synthetic_ecommerce
d5708063-acf3-413b-ad6e-e7751abd2508,Customer_1329,2024-02-23,Product_514,67,0.19,1016.37,Europe,synthetic_ecommerce
d6ee0a6b-7298-4d9b-893d-da9d05fd6da0,Customer_7043,2024-02-23,Product_284,143,0.19,442.32,Europe,synthetic_ecommerce
e4aac3dd-239b-44ce-b9a4-9dcdb13dccb0,Customer_6074,2024-02-23,Product_848,100,0.08,266.86,Europe,synthetic_ecommerce
e73d894f-dc47-470e-872b-389863e9be10,Customer_14878,2024-02-23,Product_590,117,0.01,1147.53,Europe,synthetic_ecommerce
ee9c0e2d-ef0d-4375-9e79-b9f64aded26f,Customer_3540,2024-02-23,Product_984,93,0.01,699.91,Europe,synthetic_ecommerce
0a29a698-4da5-4285-bc79-67662f63df5e,Customer_6356,2024-02-24,Product_360,161,0.26,161.79,North America,synthetic_ecommerce
3661fb0d-09ae-48dc-9fd8-3b698fc83be5,Customer_17372,2024-02-24,Product_18,191,0.2,379.2,Europe,synthetic_ecommerce
43ff49bd-2276-4d55-bfe5-5946979812db,Customer_18174,2024-02-24,Product_286,136,0.23,420.21,Asia,synthetic_ecommerce
615ade39-7f51-459f-95d4-30d412bf7710,Customer_7688,2024-02-24,Product_359,184,0.07,873.9,Europe,synthetic_ecommerce
66ebf7f4-2184-43c5-bcc6-cec56f3e3ec8,Customer_5854,2024-02-24,Product_736,169,0.21,1024.72,North America,synthetic_ecommerce
73145265-d7d9-4c66-abb6-ef408be2118b,Customer_15463,2024-02-24,Product_921,114,0.13,345.62,North America,synthetic_ecommerce
8a4b597f-312f-4851-b877-48e736c55e06,Customer_8678,2024-02-24,Product_628,195,0.13,438.51,North America,synthetic_ecommerce
8a58acff-f655-4549-a396-3d4e2e6b56df,Customer_340,2024-02-24,Product_290,182,0.04,337.42,North America,synthetic_ecommerce
9cc43d20-e882-4d98-862d-495e90c1476a,Customer_8474,2024-02-24,Product_59,155,0.13,567.03,Asia,synthetic_ecommerce
a232bb37-8771-4b11-9e42-d6e26df06d86,Customer_693,2024-02-24,Product_287,114,0.29,21.06,Asia,synthetic_ecommerce
aa915019-91a4-4d1e-8b54-cfe754ce276d,Customer_9122,2024-02-24,Product_199,91,0.18,593.81,North America,synthetic_ecommerce
c0f43eff-1d10-421b-a563-5265ae8a1219,Customer_14594,2024-02-24,Product_381,132,0.25,222.09,North America,synthetic_ecommerce
de89b42b-0298-4a92-b565-01451e421b97,Customer_7410,2024-02-24,Product_32,158,0.22,50.93,Asia,synthetic_ecommerce
e947adf0-171a-4623-8538-5bccec76ee70,Customer_298,2024-02-24,Product_219,84,0.02,1223.98,Europe,synthetic_ecommerce
047c4ce9-5701-4043-bea9-8a5a3b65fb69,Customer_11862,2024-02-25,Product_499,81,0.03,475.0,North America,synthetic_ecommerce
105ea3c5-bd3f-420c-b96e-d70a5f50d4d7,Customer_19975,2024-02-25,Product_681,103,0.28,553.36,Asia,synthetic_ecommerce
213ce0ef-f367-48cc-917f-d7fb81285c79,Customer_11051,2024-02-25,Product_640,176,0.03,138.53,Asia,synthetic_ecommerce
2203c836-965a-4f3b-a063-8677efe2e948,Customer_4336,2024-02-25,Product_797,168,0.28,435.97,Europe,synthetic_ecommerce
42f187c1-4d12-4789-a964-6df33a540f75,Customer_11236,2024-02-25,Product_59,169,0.04,312.84,North America,synthetic_ecommerce
49df0e22-45f8-4ae2-b3b9-fb8f2fd51ca3,Customer_7096,2024-02-25,Product_215,172,0.24,55.45,Asia,synthetic_ecommerce
8737404a-956d-421f-9ca1-fdb4e7c9bfd9,Customer_14387,2024-02-25,Product_662,141,0.14,322.31,Asia,synthetic_ecommerce
8f96650c-de5d-4f9c-ba9e-227ff8adfc3b,Customer_1892,2024-02-25,Product_496,131,0.03,994.02,Europe,synthetic_ecommerce
92fc32f9-bef5-4d6f-ae67-be83c1f77ce1,Customer_9378,2024-02-25,Product_763,86,0.17,814.83,Asia,synthetic_ecommerce
c0dd6a26-ae8a-4794-b6ee-73f82e68b478,Customer_5612,2024-02-25,Product_763,162,0.08,1354.77,North America,synthetic_ecommerce
c84b5552-84d0-4377-b80b-f9a4e7fae2fe,Customer_14721,2024-02-25,Product_336,152,0.09,582.75,Asia,synthetic_ecommerce
d40e339f-c1a1-4d81-a098-4b32b85b18e0,Customer_9498,2024-02-25,Product_271,53,0.1,422.53,Asia,synthetic_ecommerce
d8142551-d895-412b-a921-815828cab4e4,Customer_19068,2024-02-25,Product_711,148,0.03,1409.76,Asia,synthetic_ecommerce
e14fbdd7-b2f4-4987-93a0-24107fb3d792,Customer_2216,2024-02-25,Product_712,88,0.07,70.09,North America,synthetic_ecommerce
f0915790-17f4-4ffd-97e4-32ed4be8c2ef,Customer_9732,2024-02-25,Product_433,95,0.14,470.87,Asia,synthetic_ecommerce
f6337beb-1c3d-4e37-a798-4164fda7f38c,Customer_18210,2024-02-25,Product_499,232,0.01,484.79,North America,synthetic_ecommerce
11f064c0-4b61-4b06-b5df-86451c60f557,Customer_10127,2024-02-26,Product_765,61,0.2,113.58,Asia,synthetic_ecommerce
2cfcda93-2fa9-4e44-8ad3-2f5c2f6d621a,Customer_4405,2024-02-26,Product_276,74,0.2,1061.28,Europe,synthetic_ecommerce
2f1d6541-cd65-4972-a5f8-12ce979ece70,Customer_7101,2024-02-26,Product_357,102,0.15,73.39,Asia,synthetic_ecommerce
3005b1e0-297e-41d0-a3d1-43acc982ed82,Customer_19356,2024-02-26,Product_13,55,0.04,33.48,Asia,synthetic_ecommerce
3ab19e36-3566-4b05-9800-6f2d74bddb40,Customer_17301,2024-02-26,Product_726,180,0.11,204.01,North America,synthetic_ecommerce
4e32fcaf-8b77-4e05-9e0e-d08e1f96d9bf,Customer_18133,2024-02-26,Product_788,103,0.29,1050.6,Europe,synthetic_ecommerce
69433fbf-ddad-4ed7-98c2-29c7efe64577,Customer_18059,2024-02-26,Product_138,65,0.0,1419.2,Europe,synthetic_ecommerce
913dacdb-744e-4b07-a61d-51d36070f46f,Customer_13232,2024-02-26,Product_110,94,0.19,802.82,Asia,synthetic_ecommerce
9253affd-0764-46f0-8eda-5da1b3b26660,Customer_18900,2024-02-26,Product_9,76,0.18,210.48,North America,synthetic_ecommerce
9c2b3135-a347-4868-9ee9-1867f4ad97d1,Customer_14694,2024-02-26,Product_662,64,0.07,1045.64,Europe,synthetic_ecommerce
a2b33e88-7275-42e7-a368-2e59db47d846,Customer_9339,2024-02-26,Product_506,60,0.24,273.52,Europe,synthetic_ecommerce
e552591f-1be7-4dab-a136-185a8755f448,Customer_4514,2024-02-26,Product_244,108,0.16,153.81,Asia,synthetic_ecommerce
f8884e59-ee41-4a60-ab2c-f4ada8637709,Customer_15423,2024-02-26,Product_535,228,0.18,1376.78,North America,synthetic_ecommerce
1317eb32-fbd5-401d-8073-f78eeb2c4fc8,Customer_12524,2024-02-27,Product_886,175,0.21,310.72,Europe,synthetic_ecommerce
19885af0-5cfc-4dcf-869d-9881603c25e4,Customer_6710,2024-02-27,Product_369,130,0.17,404.38,Asia,synthetic_ecommerce
53facc4c-6a30-44ce-80ca-53545c03fe84,Customer_18468,2024-02-27,Product_156,158,0.06,278.16,Asia,synthetic_ecommerce
6232207f-7b88-42c9-b80e-1c24d1693f98,Customer_19348,2024-02-27,Product_571,179,0.29,911.09,Europe,synthetic_ecommerce
754abedd-c518-4893-9efb-7beae450b342,Customer_3831,2024-02-27,Product_605,131,0.12,540.99,Asia,synthetic_ecommerce
b1f3aaee-65aa-4c3a-b769-50f5c6ad98e5,Customer_10250,2024-02-27,Product_191,68,0.19,479.6,Asia,synthetic_ecommerce
b920abd0-7501-4ae0-84f1-25362ea94e12,Customer_4126,2024-02-27,Product_426,106,0.1,390.17,North America,synthetic_ecommerce
d1bd98c3-0a29-47a0-8d3a-ce57ced046a0,Customer_1827,2024-02-27,Product_637,73,0.02,279.13,Asia,synthetic_ecommerce
d1eece4f-bda4-4cea-b8b2-0f7e81444b10,Customer_12316,2024-02-27,Product_86,160,0.06,169.97,Asia,synthetic_ecommerce
0f367aa4-db6f-46d8-ae7e-99f67617337f,Customer_4136,2024-02-28,Product_202,224,0.26,388.14,North America,synthetic_ecommerce
226e3105-6e03-4c54-8573-e8373bc637a7,Customer_7583,2024-02-28,Product_893,183,0.04,802.56,Asia,synthetic_ecommerce
38caebba-c7de-4e29-9aaf-eaaca4ba2b68,Customer_19913,2024-02-28,Product_726,87,0.01,151.29,Europe,synthetic_ecommerce
4760c9a2-91d2-4c0b-b5f2-786a4717411e,Customer_6256,2024-02-28,Product_966,154,0.15,659.18,North America,synthetic_ecommerce
5dbd0943-a9d2-4bc8-85d7-800c459742db,Customer_2192,2024-02-28,Product_900,106,0.3,173.99,North America,synthetic_ecommerce
922951ff-343f-477c-8a32-9c3b79ce6ffa,Customer_17654,2024-02-28,Product_197,57,0.2,120.22,Europe,synthetic_ecommerce
9256cc80-6410-44ff-a0e6-c0e435bba7d3,Customer_4511,2024-02-28,Product_989,61,0.3,635.59,Europe,synthetic_ecommerce
c339edb8-6567-4d66-81d3-b382eb7aa2eb,Customer_10059,2024-02-28,Product_985,116,0.0,406.0,Asia,synthetic_ecommerce
c7db8582-f971-422a-8d3a-9172a0c3cdec,Customer_11625,2024-02-28,Product_962,152,0.29,684.92,Asia,synthetic_ecommerce
d1917def-7324-4a51-b7d8-cbedcb624588,Customer_5129,2024-02-28,Product_509,137,0.27,426.81,Europe,synthetic_ecommerce
fc06b9c0-9a52-400d-bb24-e789558a8aee,Customer_10212,2024-02-28,Product_180,155,0.09,33.78,Asia,synthetic_ecommerce
0263e4b8-1072-4433-acd5-4ec543d41a82,Customer_3526,2024-02-29,Product_931,152,0.25,182.3,Asia,synthetic_ecommerce
05725e69-a749-40a8-ad44-4c65b283a01f,Customer_13382,2024-02-29,Product_752,137,0.15,315.55,Europe,synthetic_ecommerce
1777eb30-b151-4371-8298-92ecb6dd2f00,Customer_10717,2024-02-29,Product_761,177,0.01,1355.03,North America,synthetic_ecommerce
22b82635-cebc-4ce1-a268-4eee9aa31db9,Customer_764,2024-02-29,Product_947,128,0.06,930.85,Asia,synthetic_ecommerce
2a1e08b8-788c-4dae-93e3-1cc663461a19,Customer_1560,2024-02-29,Product_258,173,0.28,341.83,Europe,synthetic_ecommerce
407709e3-62a0-4700-92ad-5715e198ca16,Customer_8478,2024-02-29,Product_360,201,0.27,106.4,North America,synthetic_ecommerce
50f75243-896f-45e4-a091-8eb6970616a4,Customer_14809,2024-02-29,Product_47,80,0.19,1529.15,North America,synthetic_ecommerce
662a3d7a-f541-4ab7-870e-06dbf55bdd6f,Customer_12736,2024-02-29,Product_183,147,0.15,275.67,Europe,synthetic_ecommerce
705af327-2065-482f-af67-a24d41f2b335,Customer_7430,2024-02-29,Product_671,191,0.3,114.58,Europe,synthetic_ecommerce
